14,55,50,993,
14,56,1,633020,
1000
[[ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
 [-5.2955483 , -5.3101757 , -5.2871663 , -5.3101757 , -5.29439783, -5.3101757 , -5.28568713, -5.26547173],
 [-5.29127512, -5.3101757 , -5.28289313, -5.3101757 , -5.29061771, -5.3101757 , -5.28289313, -5.26366385],
 [-5.28848112, -5.3101757 , -5.27977043, -5.3101757 , -5.28700195, -5.30721735, -5.27993478, -5.26152727],
 [-5.28667324, -5.30984699, -5.27796255, -5.3101757 , -5.28519407, -5.30639558, -5.27944172, -5.26185597],
 [-5.28815242, -5.3101757 , -5.27911301, -5.3101757 , -5.28634454, -5.30836782, -5.28223572, -5.26547173],
 [-5.29193253, -5.3101757 , -5.28289313, -5.3101757 , -5.28946724, -5.3101757 , -5.28733065, -5.27155279],
 [-5.29817794, -5.3101757 , -5.28831677, -5.3101757 , -5.29472653, -5.3101757 , -5.293083  , -5.27829125],
 [-5.30557382, -5.3101757 , -5.29505524, -5.3101757 , -5.30064323, -5.3101757 , -5.29932841, -5.28486536],
 [-5.3101757 , -5.3101757 , -5.30097194, -5.3101757 , -5.30590252, -5.3101757 , -5.304259  , -5.28946724],
 [-5.3101757 , -5.3101757 , -5.30524511, -5.3101757 , -5.30984699, -5.3101757 , -5.30721735, -5.29193253],
 [-5.3101757 , -5.3101757 , -5.30935394, -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.29423347],
 [-5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.29489088],
 [-5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.29209689],
 [-5.3101757 , -5.3101757 , -5.30820347, -5.3101757 , -5.3101757 , -5.3101757 , -5.30623123, -5.28749501],
 [-5.3101757 , -5.3101757 , -5.30310853, -5.3101757 , -5.30869652, -5.3101757 , -5.29982147, -5.28042784],
 [-5.30655994, -5.3101757 , -5.29702747, -5.3101757 , -5.30343723, -5.3101757 , -5.29374041, -5.27368937],
 [-5.29932841, -5.3101757 , -5.29045336, -5.3101757 , -5.29784924, -5.3101757 , -5.28831677, -5.26810138],
 [-5.29390477, -5.3101757 , -5.28519407, -5.3101757 , -5.29291865, -5.3101757 , -5.28470101, -5.26530738],
 [-5.28979595, -5.3101757 , -5.28108525, -5.3101757 , -5.28848112, -5.30853217, -5.28108525, -5.26251338],
 [-5.2868376 , -5.31001135, -5.27746949, -5.3101757 , -5.28519407, -5.30557382, -5.2781269 , -5.2603768 ],
 [-5.28667324, -5.30935394, -5.27763384, -5.3101757 , -5.28486536, -5.30655994, -5.27960607, -5.26251338],
 [-5.28848112, -5.3101757 , -5.27960607, -5.3101757 , -5.28650889, -5.30902523, -5.28289313, -5.26711526],
 [-5.29341171, -5.3101757 , -5.28420795, -5.3101757 , -5.29078206, -5.3101757 , -5.28880983, -5.27336067],
 [-5.30015018, -5.3101757 , -5.2899603 , -5.3101757 , -5.29571265, -5.3101757 , -5.29439783, -5.27993478],
 [-5.30771041, -5.3101757 , -5.29669877, -5.3101757 , -5.30162935, -5.3101757 , -5.30080759, -5.28634454],
 [-5.3101757 , -5.3101757 , -5.30277982, -5.3101757 , -5.30754605, -5.3101757 , -5.30573817, -5.29094642],
 [-5.3101757 , -5.3101757 , -5.30655994, -5.3101757 , -5.3101757 , -5.3101757 , -5.30820347, -5.29291865],
 [-5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.29456218],
 [-5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.29390477],
 [-5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.30902523, -5.29045336],
 [-5.3101757 , -5.3101757 , -5.30655994, -5.3101757 , -5.3101757 , -5.3101757 , -5.304259  , -5.28502972],
 [-5.3101757 , -5.3101757 , -5.30097194, -5.3101757 , -5.30688864, -5.3101757 , -5.29784924, -5.27779819],
 [-5.30376594, -5.3101757 , -5.29439783, -5.3101757 , -5.30113629, -5.3101757 , -5.29176818, -5.27122408],
 [-5.29702747, -5.3101757 , -5.28831677, -5.3101757 , -5.2955483 , -5.3101757 , -5.28650889, -5.2666222 ],
 [-5.29226124, -5.3101757 , -5.28371489, -5.3101757 , -5.29143947, -5.3101757 , -5.28338619, -5.26382821],
 [-5.28864548, -5.3101757 , -5.27977043, -5.3101757 , -5.28749501, -5.30754605, -5.27977043, -5.26136292],
 [-5.28650889, -5.30951829, -5.27746949, -5.3101757 , -5.28470101, -5.30573817, -5.2784556 , -5.26103421],
 [-5.28700195, -5.30935394, -5.27779819, -5.3101757 , -5.28519407, -5.307053  , -5.28042784, -5.26366385],
 [-5.29012465, -5.3101757 , -5.2809209 , -5.3101757 , -5.28782371, -5.3101757 , -5.28470101, -5.26875879],
 [-5.29571265, -5.3101757 , -5.28601583, -5.3101757 , -5.2927543 , -5.3101757 , -5.29111077, -5.27615466],
 [-5.30277982, -5.3101757 , -5.29226124, -5.3101757 , -5.29817794, -5.3101757 , -5.29669877, -5.28240007],
 [-5.30935394, -5.3101757 , -5.298671  , -5.3101757 , -5.30360158, -5.3101757 , -5.30212241, -5.28782371],
 [-5.3101757 , -5.3101757 , -5.30360158, -5.3101757 , -5.30853217, -5.3101757 , -5.30573817, -5.29127512],
 [-5.3101757 , -5.3101757 , -5.30771041, -5.3101757 , -5.3101757 , -5.3101757 , -5.30918958, -5.29357606],
 [-5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.29489088],
 [-5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.29291865],
 [-5.3101757 , -5.3101757 , -5.30902523, -5.3101757 , -5.3101757 , -5.3101757 , -5.30688864, -5.28880983],
 [-5.3101757 , -5.3101757 , -5.30442335, -5.3101757 , -5.3101757 , -5.3101757 , -5.30130065, -5.28223572],
 [-5.30869652, -5.3101757 , -5.29850665, -5.3101757 , -5.30508076, -5.3101757 , -5.2955483 , -5.27566161],
 [-5.30097194, -5.3101757 , -5.29176818, -5.3101757 , -5.29883535, -5.3101757 , -5.28913854, -5.26925185],
 [-5.29456218, -5.3101757 , -5.28552277, -5.3101757 , -5.29324736, -5.3101757 , -5.28453666, -5.26448562],
 [-5.29012465, -5.3101757 , -5.28157831, -5.3101757 , -5.28946724, -5.30918958, -5.28141395, -5.26218468],
 [-5.28700195, -5.3101757 , -5.27796255, -5.3101757 , -5.28568713, -5.30590252, -5.27861996, -5.26054115],
 [-5.28568713, -5.30836782, -5.27631902, -5.3101757 , -5.2840436 , -5.30508076, -5.27861996, -5.26103421],
 [-5.2871663 , -5.30951829, -5.2781269 , -5.3101757 , -5.28535842, -5.30721735, -5.28108525, -5.26464997],
 [-5.29127512, -5.3101757 , -5.28190701, -5.3101757 , -5.28848112, -5.3101757 , -5.28634454, -5.27056667],
 [-5.29768488, -5.3101757 , -5.28749501, -5.3101757 , -5.29390477, -5.3101757 , -5.29242559, -5.27746949],
 [-5.30491641, -5.3101757 , -5.29423347, -5.3101757 , -5.29965712, -5.3101757 , -5.29883535, -5.2840436 ],
 [-5.3101757 , -5.3101757 , -5.30031453, -5.3101757 , -5.30557382, -5.3101757 , -5.30327288, -5.28848112],
 [-5.3101757 , -5.3101757 , -5.3045877 , -5.3101757 , -5.30968264, -5.3101757 , -5.30672429, -5.29111077],
 [-5.3101757 , -5.3101757 , -5.30869652, -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.29374041],
 [-5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.29423347],
 [-5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.30951829, -5.29176818],
 [-5.3101757 , -5.3101757 , -5.3073817 , -5.3101757 , -5.3101757 , -5.3101757 , -5.30540947, -5.2868376 ],
 [-5.3101757 , -5.3101757 , -5.30195806, -5.3101757 , -5.30853217, -5.3101757 , -5.29916406, -5.27977043],
 [-5.30590252, -5.3101757 , -5.29604135, -5.3101757 , -5.30261547, -5.3101757 , -5.29258994, -5.27286761],
 [-5.29883535, -5.3101757 , -5.28963159, -5.3101757 , -5.29686312, -5.3101757 , -5.28749501, -5.26711526],
 [-5.29291865, -5.3101757 , -5.2843723 , -5.3101757 , -5.29193253, -5.3101757 , -5.28355054, -5.26415691],
 [-5.28946724, -5.3101757 , -5.28026348, -5.3101757 , -5.28782371, -5.30803911, -5.28042784, -5.26185597],
 [-5.28650889, -5.30951829, -5.27730513, -5.3101757 , -5.28470101, -5.30491641, -5.27779819, -5.26021245],
 [-5.28601583, -5.30869652, -5.27714078, -5.3101757 , -5.28420795, -5.30590252, -5.27911301, -5.26234903],
 [-5.28798807, -5.3101757 , -5.27894866, -5.3101757 , -5.28618018, -5.30836782, -5.28256442, -5.2666222 ],
 [-5.29324736, -5.3101757 , -5.28355054, -5.3101757 , -5.29012465, -5.3101757 , -5.28815242, -5.27303196],
 [-5.29998582, -5.3101757 , -5.28946724, -5.3101757 , -5.29538394, -5.3101757 , -5.29406912, -5.27960607],
 [-5.30721735, -5.3101757 , -5.29620571, -5.3101757 , -5.301465  , -5.3101757 , -5.29998582, -5.28585148],
 [-5.3101757 , -5.3101757 , -5.30195806, -5.3101757 , -5.30688864, -5.3101757 , -5.3045877 , -5.2899603 ],
 [-5.3101757 , -5.3101757 , -5.30606688, -5.3101757 , -5.3101757 , -5.3101757 , -5.30771041, -5.29226124],
 [-5.3101757 , -5.3101757 , -5.30984699, -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.29439783],
 [-5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.29374041],
 [-5.3101757 , -5.3101757 , -5.30935394, -5.3101757 , -5.3101757 , -5.3101757 , -5.30803911, -5.29012465],
 [-5.3101757 , -5.3101757 , -5.30573817, -5.3101757 , -5.3101757 , -5.3101757 , -5.30327288, -5.28387925],
 [-5.3101757 , -5.3101757 , -5.30015018, -5.3101757 , -5.30655994, -5.3101757 , -5.29702747, -5.27746949],
 [-5.30294417, -5.3101757 , -5.29357606, -5.3101757 , -5.30047888, -5.3101757 , -5.29061771, -5.27056667],
 [-5.29620571, -5.3101757 , -5.28765936, -5.3101757 , -5.29489088, -5.3101757 , -5.28601583, -5.26612915],
 [-5.29176818, -5.3101757 , -5.28338619, -5.3101757 , -5.29078206, -5.3101757 , -5.28289313, -5.26333515],
 [-5.28815242, -5.3101757 , -5.27927737, -5.3101757 , -5.2868376 , -5.30672429, -5.27944172, -5.26103421],
 [-5.28585148, -5.30869652, -5.27681208, -5.3101757 , -5.28420795, -5.30475205, -5.27779819, -5.2603768 ],
 [-5.28618018, -5.30886088, -5.27746949, -5.3101757 , -5.28470101, -5.30639558, -5.27993478, -5.2631708 ],
 [-5.28913854, -5.3101757 , -5.28009913, -5.3101757 , -5.28700195, -5.30984699, -5.2840436 , -5.26843008],
 [-5.29472653, -5.3101757 , -5.28552277, -5.3101757 , -5.29193253, -5.3101757 , -5.29045336, -5.2753329 ],
 [-5.30195806, -5.3101757 , -5.29160383, -5.3101757 , -5.29702747, -5.3101757 , -5.29604135, -5.28174266],
 [-5.30902523, -5.3101757 , -5.29834229, -5.3101757 , -5.30310853, -5.3101757 , -5.30162935, -5.28700195],
 [-5.3101757 , -5.3101757 , -5.30310853, -5.3101757 , -5.30803911, -5.3101757 , -5.30540947, -5.29012465],
 [-5.3101757 , -5.3101757 , -5.30721735, -5.3101757 , -5.3101757 , -5.3101757 , -5.30853217, -5.29258994],
 [-5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.29423347],
 [-5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.30984699, -5.29193253],
 [-5.3101757 , -5.3101757 , -5.30803911, -5.3101757 , -5.3101757 , -5.3101757 , -5.30672429, -5.28782371],
 [-5.3101757 , -5.3101757 , -5.30343723, -5.3101757 , -5.30918958, -5.3101757 , -5.30080759, -5.28108525],
 [-5.30754605, -5.3101757 , -5.29768488, -5.3101757 , -5.30409464, -5.3101757 , -5.29489088, -5.27483984],
 [-5.30031453, -5.3101757 , -5.29094642, -5.3101757 , -5.29784924, -5.3101757 , -5.28864548, -5.26826573],
 [-5.29390477, -5.3101757 , -5.28502972, -5.3101757 , -5.29258994, -5.3101757 , -5.28371489, -5.26382821],
 [-5.28963159, -5.3101757 , -5.2812496 , -5.3101757 , -5.28864548, -5.30853217, -5.2812496 , -5.26202033],
 [-5.2868376 , -5.30984699, -5.27779819, -5.3101757 , -5.28519407, -5.30524511, -5.2784556 , -5.25988374],
 [-5.28535842, -5.30836782, -5.27631902, -5.3101757 , -5.28338619, -5.3045877 , -5.27779819, -5.2603768 ],
 [-5.2868376 , -5.30918958, -5.27779819, -5.3101757 , -5.28470101, -5.30672429, -5.28042784, -5.26366385],
 [-5.29045336, -5.3101757 , -5.2812496 , -5.3101757 , -5.28815242, -5.3101757 , -5.28568713, -5.26990926],
 [-5.29669877, -5.3101757 , -5.28700195, -5.3101757 , -5.293083  , -5.3101757 , -5.29176818, -5.27681208],
 [-5.304259  , -5.3101757 , -5.29357606, -5.3101757 , -5.29916406, -5.3101757 , -5.29784924, -5.28338619],
 [-5.3101757 , -5.3101757 , -5.29932841, -5.3101757 , -5.304259  , -5.3101757 , -5.30261547, -5.28798807],
 [-5.3101757 , -5.3101757 , -5.30376594, -5.3101757 , -5.30869652, -5.3101757 , -5.30573817, -5.29045336],
 [-5.3101757 , -5.3101757 , -5.30787476, -5.3101757 , -5.3101757 , -5.3101757 , -5.30935394, -5.29324736],
 [-5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.29341171],
 [-5.3101757 , -5.3101757 , -5.30984699, -5.3101757 , -5.3101757 , -5.3101757 , -5.30853217, -5.29061771],
 [-5.3101757 , -5.3101757 , -5.30688864, -5.3101757 , -5.3101757 , -5.3101757 , -5.30475205, -5.28568713],
 [-5.3101757 , -5.3101757 , -5.3017937 , -5.3101757 , -5.30754605, -5.3101757 , -5.298671  , -5.27878431],
 [-5.30508076, -5.3101757 , -5.29521959, -5.3101757 , -5.30195806, -5.3101757 , -5.29242559, -5.27188149],
 [-5.29817794, -5.3101757 , -5.28913854, -5.3101757 , -5.29653441, -5.3101757 , -5.28667324, -5.2666222 ],
 [-5.29242559, -5.3101757 , -5.28387925, -5.3101757 , -5.29160383, -5.3101757 , -5.28338619, -5.2634995 ],
 [-5.28848112, -5.3101757 , -5.27993478, -5.3101757 , -5.28733065, -5.30754605, -5.27977043, -5.26119856],
 [-5.28568713, -5.30886088, -5.27648337, -5.3101757 , -5.2840436 , -5.3045877 , -5.27746949, -5.25955504],
 [-5.28502972, -5.30803911, -5.27648337, -5.3101757 , -5.28355054, -5.30524511, -5.27861996, -5.26152727],
 [-5.28765936, -5.30968264, -5.2784556 , -5.3101757 , -5.28568713, -5.30787476, -5.28190701, -5.26580044],
 [-5.29242559, -5.3101757 , -5.28305748, -5.3101757 , -5.28963159, -5.3101757 , -5.28749501, -5.27237455],
 [-5.29916406, -5.3101757 , -5.28880983, -5.3101757 , -5.29489088, -5.3101757 , -5.29341171, -5.27894866],
 [-5.30672429, -5.3101757 , -5.2955483 , -5.3101757 , -5.30080759, -5.3101757 , -5.29932841, -5.28519407],
 [-5.3101757 , -5.3101757 , -5.30162935, -5.3101757 , -5.30623123, -5.3101757 , -5.30409464, -5.28946724],
 [-5.3101757 , -5.3101757 , -5.30540947, -5.3101757 , -5.3101757 , -5.3101757 , -5.30721735, -5.29160383],
 [-5.3101757 , -5.3101757 , -5.30902523, -5.3101757 , -5.3101757 , -5.3101757 , -5.31001135, -5.29374041],
 [-5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.29291865],
 [-5.3101757 , -5.3101757 , -5.30902523, -5.3101757 , -5.3101757 , -5.3101757 , -5.307053  , -5.28930289],
 [-5.3101757 , -5.3101757 , -5.30491641, -5.3101757 , -5.3101757 , -5.3101757 , -5.30228676, -5.28305748],
 [-5.30968264, -5.3101757 , -5.29949276, -5.3101757 , -5.30557382, -5.3101757 , -5.29637006, -5.27648337],
 [-5.30228676, -5.3101757 , -5.2927543 , -5.3101757 , -5.29965712, -5.3101757 , -5.28979595, -5.26974491],
 [-5.29571265, -5.3101757 , -5.2868376 , -5.3101757 , -5.29423347, -5.3101757 , -5.28502972, -5.26514303],
 [-5.29111077, -5.3101757 , -5.28207136, -5.3101757 , -5.28963159, -5.30951829, -5.28174266, -5.26267774],
 [-5.28700195, -5.3101757 , -5.2781269 , -5.3101757 , -5.28601583, -5.30590252, -5.27861996, -5.26021245],
 [-5.28502972, -5.30820347, -5.27599031, -5.3101757 , -5.28322183, -5.304259  , -5.27730513, -5.25988374],
 [-5.28535842, -5.30820347, -5.27664772, -5.3101757 , -5.28387925, -5.30573817, -5.27927737, -5.26267774],
 [-5.28864548, -5.3101757 , -5.27960607, -5.3101757 , -5.28650889, -5.30918958, -5.28322183, -5.26760832],
 [-5.29456218, -5.3101757 , -5.28470101, -5.3101757 , -5.29143947, -5.3101757 , -5.28963159, -5.27467549],
 [-5.30162935, -5.3101757 , -5.29111077, -5.3101757 , -5.29686312, -5.3101757 , -5.29571265, -5.28108525],
 [-5.30836782, -5.3101757 , -5.29719182, -5.3101757 , -5.30277982, -5.3101757 , -5.30097194, -5.28634454],
 [-5.3101757 , -5.3101757 , -5.30228676, -5.3101757 , -5.307053  , -5.3101757 , -5.30491641, -5.29028901],
 [-5.3101757 , -5.3101757 , -5.30655994, -5.3101757 , -5.3101757 , -5.3101757 , -5.30771041, -5.29176818],
 [-5.3101757 , -5.3101757 , -5.30968264, -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.29357606],
 [-5.3101757 , -5.3101757 , -5.30951829, -5.3101757 , -5.3101757 , -5.3101757 , -5.30902523, -5.29143947],
 [-5.3101757 , -5.3101757 , -5.30771041, -5.3101757 , -5.3101757 , -5.3101757 , -5.30573817, -5.28700195],
 [-5.3101757 , -5.3101757 , -5.30294417, -5.3101757 , -5.30902523, -5.3101757 , -5.30015018, -5.28042784],
 [-5.30688864, -5.3101757 , -5.29719182, -5.3101757 , -5.30360158, -5.3101757 , -5.29390477, -5.27401808],
 [-5.29965712, -5.3101757 , -5.29045336, -5.3101757 , -5.29752053, -5.3101757 , -5.28798807, -5.26777267],
 [-5.29357606, -5.3101757 , -5.2843723 , -5.3101757 , -5.29209689, -5.3101757 , -5.28338619, -5.26366385],
 [-5.28913854, -5.3101757 , -5.28075654, -5.3101757 , -5.28798807, -5.30803911, -5.28059219, -5.26119856],
 [-5.28618018, -5.30918958, -5.27714078, -5.3101757 , -5.28453666, -5.30508076, -5.27763384, -5.25971939],
 [-5.28470101, -5.3073817 , -5.27549725, -5.3101757 , -5.28305748, -5.304259  , -5.27746949, -5.2603768 ],
 [-5.28601583, -5.30836782, -5.27697643, -5.3101757 , -5.28387925, -5.30623123, -5.28009913, -5.26382821],
 [-5.29012465, -5.3101757 , -5.28108525, -5.3101757 , -5.28733065, -5.3101757 , -5.28502972, -5.26974491],
 [-5.29637006, -5.3101757 , -5.28650889, -5.3101757 , -5.29258994, -5.3101757 , -5.29127512, -5.27648337],
 [-5.30343723, -5.3101757 , -5.29291865, -5.3101757 , -5.29850665, -5.3101757 , -5.29735618, -5.28305748],
 [-5.3101757 , -5.3101757 , -5.29916406, -5.3101757 , -5.30409464, -5.3101757 , -5.30195806, -5.28765936],
 [-5.3101757 , -5.3101757 , -5.30343723, -5.3101757 , -5.30803911, -5.3101757 , -5.30508076, -5.29012465],
 [-5.3101757 , -5.3101757 , -5.30771041, -5.3101757 , -5.3101757 , -5.3101757 , -5.30869652, -5.29242559],
 [-5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.3101757 , -5.293083  ],
 [-5.3101757 , -5.3101757 , -5.30902523, -5.3101757 , -5.3101757 , -5.3101757 , -5.30820347, -5.2899603 ],
 [-5.3101757 , -5.3101757 , -5.30623123, -5.3101757 , -5.3101757 , -5.3101757 , -5.30393029, -5.28535842],
 [-5.3101757 , -5.3101757 , -5.30097194, -5.3101757 , -5.30688864, -5.3101757 , -5.29768488, -5.27829125],
 [-5.30442335, -5.3101757 , -5.29505524, -5.3101757 , -5.301465  , -5.3101757 , -5.29193253, -5.27188149],
 [-5.29752053, -5.3101757 , -5.28864548, -5.3101757 , -5.2955483 , -5.3101757 , -5.28634454, -5.26612915],
 [-5.29176818, -5.3101757 , -5.28338619, -5.3101757 , -5.29078206, -5.3101757 , -5.28272878, -5.26300644],
 [-5.28765936, -5.3101757 , -5.27911301, -5.3101757 , -5.2868376 , -5.30672429, -5.27894866, -5.26054115],
 [-5.28486536, -5.30820347, -5.27582596, -5.3101757 , -5.28338619, -5.30393029, -5.27681208, -5.25873327],
 [-5.2840436 , -5.30721735, -5.27566161, -5.3101757 , -5.28289313, -5.30475205, -5.27779819, -5.26086986],
 [-5.2868376 , -5.30902523, -5.27779819, -5.3101757 , -5.28502972, -5.30721735, -5.28157831, -5.26530738],
 [-5.29193253, -5.3101757 , -5.28256442, -5.3101757 , -5.28913854, -5.3101757 , -5.28733065, -5.27188149],
 [-5.298671  , -5.3101757 , -5.28831677, -5.3101757 , -5.29423347, -5.3101757 , -5.29291865, -5.2784556 ],
 [-5.30573817, -5.3101757 , -5.29505524, -5.3101757 , -5.30031453, -5.3101757 , -5.29916406, -5.2843723 ],
 [-5.3101757 , -5.3101757 , -5.30097194, -5.3101757 , -5.30590252, -5.3101757 , -5.30409464, -5.28913854],
 [-5.3101757 , -5.3101757 , -5.30524511, -5.3101757 , -5.30984699, -5.3101757 , -5.30655994, -5.29094642],
 [-5.3101757 , -5.3101757 , -5.30869652, -5.3101757 , -5.3101757 , -5.3101757 , -5.30968264, -5.29291865],
 [-5.3101757 , -5.3101757 , -5.31001135, -5.3101757 , -5.3101757 , -5.3101757 , -5.30984699, -5.29226124],
 [-5.3101757 , -5.3101757 , -5.30820347, -5.3101757 , -5.3101757 , -5.3101757 , -5.307053  , -5.28864548],
 [-5.3101757 , -5.3101757 , -5.30442335, -5.3101757 , -5.31001135, -5.3101757 , -5.30212241, -5.28272878],
 [-5.30886088, -5.3101757 , -5.298671  , -5.3101757 , -5.30475205, -5.3101757 , -5.29571265, -5.27549725],
 [-5.3017937 , -5.3101757 , -5.29209689, -5.3101757 , -5.29883535, -5.3101757 , -5.28946724, -5.26892314],
 [-5.29505524, -5.3101757 , -5.28585148, -5.3101757 , -5.29357606, -5.3101757 , -5.28470101, -5.26448562],
 [-5.29028901, -5.3101757 , -5.28157831, -5.3101757 , -5.28930289, -5.30886088, -5.2812496 , -5.26218468],
 [-5.28667324, -5.30984699, -5.27730513, -5.3101757 , -5.28502972, -5.30524511, -5.27779819, -5.25955504],
 [-5.28420795, -5.3073817 , -5.27516855, -5.3101757 , -5.28240007, -5.30343723, -5.27648337, -5.25889762],
 [-5.28470101, -5.307053  , -5.27549725, -5.3101757 , -5.28289313, -5.30508076, -5.27861996, -5.26152727],
 [-5.28765936, -5.30968264, -5.27861996, -5.3101757 , -5.28552277, -5.30836782, -5.28240007, -5.26695091],
 [-5.29374041, -5.3101757 , -5.2840436 , -5.3101757 , -5.29028901, -5.3101757 , -5.28864548, -5.27385373],
 [-5.30097194, -5.3101757 , -5.29028901, -5.3101757 , -5.29620571, -5.3101757 , -5.29472653, -5.28009913],
 [-5.30771041, -5.3101757 , -5.29686312, -5.3101757 , -5.3017937 , -5.3101757 , -5.30015018, -5.28568713],
 [-5.3101757 , -5.3101757 , -5.3017937 , -5.3101757 , -5.30672429, -5.3101757 , -5.304259  , -5.28913854],
 [-5.3101757 , -5.3101757 , -5.30590252, -5.3101757 , -5.3101757 , -5.3101757 , -5.30721735, -5.29160383],
 [-5.3101757 , -5.3101757 , -5.30918958, -5.3101757 , -5.3101757 , -5.3101757 , -5.30984699, -5.293083  ],
 [-5.3101757 , -5.3101757 , -5.30918958, -5.3101757 , -5.3101757 , -5.3101757 , -5.30836782, -5.29078206],
 [-5.3101757 , -5.3101757 , -5.307053  , -5.3101757 , -5.3101757 , -5.3101757 , -5.30508076, -5.28618018],
 [-5.3101757 , -5.3101757 , -5.30245112, -5.3101757 , -5.30836782, -5.3101757 , -5.29965712, -5.28026348],
 [-5.30672429, -5.3101757 , -5.29686312, -5.3101757 , -5.30277982, -5.3101757 , -5.29341171, -5.27319631],
 [-5.29916406, -5.3101757 , -5.2899603 , -5.3101757 , -5.29702747, -5.3101757 , -5.28733065, -5.26695091],
 [-5.29258994, -5.3101757 , -5.2840436 , -5.3101757 , -5.29176818, -5.3101757 , -5.28256442, -5.26284209],
 [-5.28831677, -5.3101757 , -5.27977043, -5.3101757 , -5.28749501, -5.30754605, -5.27977043, -5.26086986],
